step,time_min,time_h,load_multiplier,pv_multiplier,pv_generation_kw,v_min,v_max,v_mean,v_min_bus,v_max_bus,violating_buses_count,overvoltage_buses_count,undervoltage_buses_count,losses_kw,control_mode,total_q_dispatch_kvar,total_p_curtailment_kw,ders_controlled,optimization_status,sensitivity_cache_hit,overv_sourcebus,overv_650,overv_rg60,overv_633,overv_634,overv_671,overv_645,overv_646,overv_692,overv_675,overv_611,overv_652,overv_670,overv_632,overv_680,overv_684
58,290,4.833333333333333,0.5066666666666666,0.0,0.0,1.0000475140625782,1.0333367685117756,1.0136922067820802,650,rg60,0,0,0,25.716808325220082,optimization,0.0,0.0,0,no action needed,False,1.0000578425848008,1.0000475140625782,1.0333367685117756,1.0202915679177271,1.0100439900684766,1.0165767205953455,1.0190128977094595,1.0180544198664685,1.016576717641597,1.0162943561239002,1.001274489233925,1.0050222764769265,1.0195915473264534,1.0215543258870066,1.0165767345712238,1.0047631399356198
59,295,4.916666666666667,0.5133333333333334,0.0,0.0,1.00004609692295,1.0333344695856796,1.0132928923001416,650,rg60,0,0,0,26.438612225539412,optimization,0.0,0.0,0,no action needed,False,1.000056741411102,1.00004609692295,1.0333344695856796,1.0199756821162766,1.009588339328654,1.0160770047613694,1.018694646091988,1.0177238522382563,1.0160770017670917,1.0157709554353398,1.0003833822210284,1.0043786593324608,1.0192213383724127,1.021255653549938,1.016077018730772,1.0040254349369446
60,300,5.0,0.52,0.0,0.0,0.9994912898485581,1.0333321675986091,1.0128931272809412,611,rg60,0,0,0,27.17328828615434,optimization,0.0,0.0,0,no action needed,False,1.000055638573049,1.000044677580141,1.0333321675986091,1.0196594035259272,1.0091321566636744,1.0155767051671316,1.0183760892745068,1.0173929873600267,1.0155767021322744,1.0152469360393697,0.9994912898485581,1.003734398267723,1.0188506693480008,1.0209566052827033,1.0155767191300509,1.0032868907033137
61,305,5.083333333333333,0.53,0.0016666666666666607,8.59999999999997,0.9981512464085662,1.0333287087982856,1.0122926197833797,611,rg60,0,0,0,28.299513397329413,optimization,0.0,0.0,0,no action needed,False,1.0000539811560205,1.0000425443841607,1.0333287087982856,1.0191842384033512,1.008446870839357,1.0148251427702055,1.0178976676201925,1.0168961185421954,1.014825139674384,1.0144597272165166,0.9981512464085662,1.0027667957064152,1.0182937898806204,1.0205073176779027,1.0148251567233866,1.0021774707325157
62,310,5.166666666666667,0.54,0.003333333333333339,17.20000000000003,0.9968090131522581,1.0333252431036575,1.0116910986157808,611,rg60,0,0,0,29.454891611110693,optimization,0.0,0.0,0,no action needed,False,1.0000523199885494,1.0000404062230575,1.0333252431036575,1.01870818781816,1.0077603862291935,1.0140722651044136,1.0174185641560487,1.0163985858746165,1.0140722619475158,1.0136711244741659,0.9968090131522581,1.0017977210061764,1.0177358733813586,1.0200571825900655,1.0140722790478398,1.0010661637554161
63,315,5.25,0.55,0.005,25.8,0.9954645304372732,1.0333217704361255,1.0110885486072188,611,rg60,0,0,0,30.63953544343662,optimization,0.0,0.0,0,no action needed,False,1.0000506550306845,1.0000382630446958,1.0333217704361255,1.0182312410351464,1.0070726880158196,1.0133180542235454,1.0169387647097594,1.0159003752181905,1.0133180510054574,1.0128811085608145,0.9954645304372732,1.0008271721067872,1.0171769067180607,1.0196061897522564,1.0133180681572,0.9999529392636823
64,320,5.333333333333333,0.5599999999999999,0.006666666666666661,34.39999999999997,0.9941177799124525,1.033318290759636,1.0104849632286,611,rg60,0,0,0,31.853563948740884,optimization,0.0,0.0,0,no action needed,False,1.0000489862636908,1.0000361148245047,1.033318290759636,1.0177533931394207,1.006383769628613,1.0125625023243228,1.0164582658028287,1.01540148313249,1.0125624990449296,1.0120896711630838,0.9941177799124525,0.9998551383808577,1.0166168839494032,1.0191543344453884,1.0125625162481893,0.9988377826377858
65,325,5.416666666666667,0.5700000000000001,0.00833333333333334,43.000000000000036,0.9927687511976263,1.0333148040437787,1.0098803372152847,611,rg60,0,0,0,33.0970919205412,optimization,0.0,0.0,0,no action needed,False,1.0000473136710306,1.0000339615405869,1.0333148040437787,1.0172746395568777,1.005693624829545,1.0118056021678445,1.0159770633728482,1.014901905595619,1.0118055988270305,1.0112968045351707,0.9927687511976263,0.9988816130161675,1.0160557995644657,1.0187016122931067,1.0118056160819056,0.9977206851509512
66,330,5.5,0.58,0.01,51.6,0.9914174301550431,1.0333113102573208,1.009274664862881,611,rg60,0,0,0,34.370236682711045,optimization,0.0,0.0,0,no action needed,False,1.000045637235765,1.0000318031705242,1.0333113102573208,1.0167949757862744,1.0050022474378044,1.0110473467167258,1.0154951542971993,1.0144016395246367,1.0110473433143747,1.0105025011252111,0.9914174301550431,0.9979065862772478,1.0154936481611687,1.0182480189929377,1.0110473606209645,0.9966016347328974
67,335,5.583333333333333,0.5916666666666666,0.018333333333333306,94.59999999999985,0.9898379770283576,1.0333072251948543,1.008566717288475,611,rg60,0,0,0,35.89316305808001,optimization,0.0,0.0,0,no action needed,False,1.0000436765155267,1.0000292786141154,1.0333072251948543,1.0162342115766612,1.004194074349433,1.0101609927901725,1.0149320298180888,1.0138171214970235,1.0101609893158807,1.009573987593142,0.9898379770283576,0.9967671436394991,1.0148364489153334,1.0177177199327567,1.01016100668293,0.9952935931518225
68,340,5.666666666666667,0.6033333333333334,0.026666666666666693,137.60000000000014,0.9882553522984607,1.0333031304044884,1.00785732679053,611,rg60,0,0,0,37.456758757791135,optimization,0.0,0.0,0,no action needed,False,1.0000417105100456,1.0000267470624484,1.0333031304044884,1.0156721939172015,1.0033842038653842,1.0092727710956553,1.0143679317494634,1.0132316546470082,1.0092727675492623,1.0086434937994964,0.9882553522984607,0.9956256315269116,1.0141777797497469,1.0171862211657061,1.0092727849769085,0.9939828543302904
69,345,5.75,0.615,0.034999999999999996,180.6,0.9866695436324022,1.0332990258396688,1.0071464852935583,611,rg60,0,0,0,39.061211992407735,optimization,0.0,0.0,0,no action needed,False,1.0000397391936466,1.0000242084814286,1.0332990258396688,1.0151089156541755,1.0025726261718815,1.008382670364499,1.0138028547349727,1.012645233686504,1.0083826667458433,1.0077110076659381,0.9866695436324022,0.9944820356559233,1.01351763206179,1.0166535158547247,1.0083826842342247,0.9926694047193079
70,350,5.833333333333333,0.6266666666666666,0.0433333333333333,223.59999999999982,0.9850805234695698,1.0332949114455892,1.0064341828154486,611,rg60,0,0,0,40.70671986710839,optimization,0.0,0.0,0,no action needed,False,1.0000377625370402,1.0000216628324103,1.0332949114455892,1.0145443690883835,1.0017593307911266,1.0074906785218607,1.01323679301903,1.0120578529229736,1.0074906748307793,1.0067765162576234,0.9850805234695698,0.9933363409456244,1.012855996593401,1.0161195966291805,1.0074906923800349,0.9913532227825486
71,355,5.916666666666667,0.6383333333333334,0.051666666666666694,266.60000000000014,0.9903352522350349,1.0353742496057092,1.0079902874158124,611,rg60,0,0,0,42.20262724562315,optimization,0.0,0.0,0,no action needed,False,1.0000359220497506,1.0000193020040722,1.0353742496057092,1.0161407724393168,1.0031330425461504,1.0088199013833672,1.015932836139283,1.014729321538194,1.0088198976281018,1.0080720215071828,0.9903352522350349,0.9920897832770867,1.014375008953136,1.0177436923013927,1.0088199152624788,0.9934036797827401
72,360,6.0,0.65,0.06,309.59999999999997,0.9887469920452651,1.0353701054174163,1.00727666909594,611,rg60,0,0,0,43.921980883064634,optimization,0.0,0.0,0,no action needed,False,1.0000339344196765,1.0000167418867392,1.0353701054174163,1.0155748794398445,1.0023180637408171,1.0079260710271019,1.0153669419885882,1.0141421005696998,1.007926067199267,1.0071355992669517,0.9887469920452651,0.9909381002758514,1.0137118353029366,1.017208471657109,1.007926084894632,0.9920847164031443
73,365,6.083333333333333,0.6633333333333333,0.07333333333333329,378.3999999999998,0.986927791155796,1.0353653569141326,1.0064592810789983,611,rg60,0,0,0,45.937723526699926,optimization,0.0,0.0,0,no action needed,False,1.0000316561876714,1.0000138072319027,1.0353653569141326,1.014926563045298,1.0013845182987249,1.0069021874786563,1.0147189587853704,1.0134697746695775,1.0069021835676826,1.0060628969786627,0.986927791155796,0.9896193281992093,1.0129520656349449,1.016595277021268,1.006902201332921,0.9905739307621535
74,370,6.166666666666667,0.6766666666666667,0.08666666666666673,447.20000000000033,0.985104347678551,1.0353605953151797,1.0056399506151488,611,rg60,0,0,0,48.007909442321115,optimization,0.0,0.0,0,no action needed,False,1.0000293708596215,1.000010863185608,1.0353605953151797,1.0142765616373401,1.0004486900680252,1.0058757882663871,1.0140696800274753,1.0127961861845196,1.005875784272057,1.0049875266955024,0.985104347678551,0.9882977213658801,1.0121903182166043,1.015980469690841,1.005875802107355,0.989059504271431
75,375,6.25,0.69,0.1,516.0,0.9832766320000785,1.035355820543098,1.004818664062363,611,rg60,0,0,0,50.13284104365741,optimization,0.0,0.0,0,no action needed,False,1.00002707839347,1.0000079096921513,1.035355820543098,1.0136248639039398,0.9995105635729352,1.0048468556633823,1.0134190972770427,1.012121326778019,1.0048468515854765,1.0039094694078596,0.9832766320000785,0.9869732576832897,1.0114265794571162,1.0153640388485647,1.0048468694910213,0.9875414107003662
76,380,6.333333333333333,0.7033333333333333,0.11333333333333329,584.7999999999997,0.9814446026950304,1.0353510325089443,1.0039954054530806,611,rg60,0,0,0,52.31283213194998,optimization,0.0,0.0,0,no action needed,False,1.000024778742081,1.0000049466894196,1.0353510325089443,1.0129714574211943,0.9985701220064175,1.0038153700766388,1.0127672016942517,1.0114451877097197,1.003815365914936,1.0028287041580637,0.9814446026950304,0.9856459109074478,1.0106608343808399,1.0147459725884238,1.0038153838909174,0.9860196158649637
77,385,6.416666666666667,0.7166666666666667,0.1266666666666667,653.6000000000003,0.9796082276006766,1.0353462311295634,1.003170160124355,611,rg60,0,0,0,54.54819271999367,optimization,0.0,0.0,0,no action needed,False,1.0000224718605442,1.0000019741179946,1.0353462311295634,1.0123163300370164,0.9976273487878728,1.002781312324168,1.01211398372791,1.0107677595324671,1.0027813080784451,1.0017452103930455,0.9796082276006766,0.9843156585518864,1.0098930683513139,1.0141262592828995,1.0027813261250538,0.9844940920888209
78,390,6.5,0.73,0.14,722.4000000000001,0.977792316578795,1.037424680337974,1.0041908857387114,611,rg60,0,0,0,56.59936830393733,optimization,0.0,0.0,0,no action needed,False,1.0000202451250195,0.999999110976853,1.037424680337974,1.0138138606226916,0.998875560274942,1.0039465597137276,1.0114213433772008,1.0100508448896266,1.0039465553968505,1.002872715126693,0.977792316578795,0.9896658208099594,1.011290891346959,1.0156543510063751,1.0039465735286892,0.9863327427070246
79,395,6.583333333333333,0.7416666666666666,0.15666666666666662,808.3999999999997,0.9830867013165603,1.0395038240186907,1.0057504167281777,611,rg60,0,0,0,58.36949252551213,optimization,0.0,0.0,0,no action needed,False,1.0000183552286719,0.9999966853593133,1.0395038240186907,1.0154112520632839,1.0002521765626469,1.0052789180877821,1.0141279391241302,1.0127325196441115,1.0052789137072244,1.0041717744830776,0.9830867013165603,0.9883901241105764,1.012811431135478,1.017279237604044,1.005278931923653,0.9883878832815968
80,400,6.666666666666667,0.7533333333333334,0.1733333333333334,894.4000000000003,0.9814779747122975,1.039499570684596,1.005026526171276,611,rg60,0,0,0,60.44297600619026,optimization,0.0,0.0,0,no action needed,False,1.000016318939771,0.9999940609346109,1.039499570684596,1.0148361779753294,0.9994252250370931,1.0043715930664943,1.0135549090036589,1.0121383276806994,1.0043715886123195,1.0032211198493857,0.9814779747122975,0.9872228631982034,1.012137487654239,1.0167351747392457,1.0043716068906037,0.9870504197618704
81,405,6.75,0.765,0.19,980.4,0.9798658101164833,1.0394953068925084,1.0043010849626195,611,rg60,0,0,0,62.55933873868852,optimization,0.0,0.0,0,no action needed,False,1.0000142770151594,0.9999914290522751,1.0394953068925084,1.0142597643686129,0.9985964592541263,1.0034622608801769,1.0129808324743688,1.011543115078831,1.003462256352211,1.0022683360774431,0.9798658101164833,0.9860533872801577,1.0114619694372529,1.0161898297281218,1.0034622746925,0.9857100507016823
82,410,6.833333333333333,0.7766666666666666,0.2066666666666666,1066.3999999999996,0.9782502473877723,1.0394910326405846,1.0035740939710964,611,rg60,0,0,0,64.71880313517399,optimization,0.0,0.0,0,no action needed,False,1.0000122294515816,0.9999887897073956,1.0394910326405846,1.0136820107085243,0.9977658781558164,1.002550921867946,1.0124057238728394,1.0109468962564478,1.0025509172660152,1.0013134233218508,0.9782502473877723,0.9848816480500057,1.0107848761417944,1.0156432021272728,1.0025509356684574,0.984366770913239
83,415,6.916666666666667,0.7883333333333334,0.22333333333333338,1152.4000000000003,0.9766312594215254,1.0394867478697458,1.0028455427254488,611,rg60,0,0,0,66.92158862984324,optimization,0.0,0.0,0,no action needed,False,1.0000101762172793,0.999986142857949,1.0394867478697458,1.0131029086131627,0.9969334702799597,1.0016375628850867,1.0118295763962102,1.0103496644797398,1.001637558209015,1.000356367472437,0.9766312594215254,0.9837076311795626,1.0101061976912875,1.015095283919286,1.0016375766737609,0.9830205594411747
84,420,7.0,0.8,0.24,1238.3999999999999,0.975008816660651,1.0394824525187583,1.002115420281851,611,rg60,0,0,0,69.16791927769462,optimization,0.0,0.0,0,no action needed,False,1.0000081172795114,0.9999834884606628,1.0394824525187583,1.0125224495285368,0.9960992239550533,1.0007221705340077,1.0112523835176335,1.0097514132906005,1.0007221657836185,0.9993971541502978,0.975008816660651,0.9825313205797241,1.009425923802097,1.014546066918478,1.0007221843108198,0.9816713932191673
85,425,7.083333333333333,0.81,0.2599999999999999,1341.5999999999995,1.0000074435316495,1.0374533114096398,1.0101580269870283,650,rg60,0,0,0,35.541730886824006,optimization,0.0,0.0,0,no action needed,False,1.0000281300989833,1.0000074435316495,1.0374533114096398,1.0164700960584374,1.0026828174860611,1.0065329734019075,1.0082977102924597,1.0071071037864967,1.0065329697766392,1.0054850945159244,1.0075639683540187,1.0148202162661957,1.0134965538139462,1.0176699519663412,1.0066720802010924,1.0117080108326628
86,430,7.166666666666667,0.8200000000000001,0.2800000000000001,1444.8000000000004,1.0000069229809931,1.0374536850904537,1.0103364362879088,650,rg60,0,0,0,36.13475307759143,optimization,0.0,0.0,0,no action needed,False,1.0000278401627278,1.0000069229809931,1.0374536850904537,1.0164661164100908,1.0026771058209782,1.006428348277811,1.0077049464691565,1.0065220919749887,1.006428344680749,1.0053680447670486,1.0089574065389209,1.0165675785651187,1.013427079092845,1.0176262164298644,1.0065809421333871,1.0131403112114084
87,435,7.25,0.8300000000000001,0.3,1548.0,1.0000063617751886,1.0374540000531558,1.0105135815070354,650,rg60,0,0,0,36.94237824266157,optimization,0.0,0.0,0,no action needed,False,1.0000275193200423,1.0000063617751886,1.0374540000531558,1.0164596975536428,1.002667915528762,1.006323421974077,1.007124233400956,1.005949219753877,1.0063234184051153,1.005250652697997,1.0103712813173664,1.0182722524486205,1.0133554745770612,1.017579947957122,1.006489890868647,1.0145620164809372
88,440,7.333333333333333,0.84,0.31999999999999995,1651.1999999999998,1.000005760257249,1.0374542567973088,1.0106894942405589,650,rg60,0,0,0,37.9630192638785,optimization,0.0,0.0,0,no action needed,False,1.0000271678320711,1.000005760257249,1.0374542567973088,1.0164508777648673,1.0026553081232044,1.0062182349502173,1.006555451640894,1.0053883672067232,1.0062182314092591,1.0051329611896826,1.0118052723980133,1.0199348416574092,1.0132817787355899,1.0175311815524184,1.006398966124748,1.0159732502092853
89,445,7.416666666666667,0.8500000000000001,0.3400000000000001,1754.4000000000003,1.0000051187385017,1.0374544557731185,1.0108641985163582,650,rg60,0,0,0,39.19519768364177,optimization,0.0,0.0,0,no action needed,False,1.0000267859355623,1.0000051187385017,1.0374544557731185,1.0164396906062099,1.0026393392020092,1.0061128220811175,1.005998480793858,1.0048394133875844,1.0061128185680754,1.0050150071335648,1.013259027093275,1.0215559309750437,1.0132060247331005,1.0174799476456713,1.0063082022410057,1.0173741113540353
90,450,7.5,0.86,0.36,1857.6,1.0000044375080355,1.0374545973969973,1.0110377161065722,650,rg60,0,0,0,40.63754245058597,optimization,0.0,0.0,0,no action needed,False,1.0000263738502058,1.0000044375080355,1.0374545973969973,1.0164261672289705,1.0026200612698501,1.006007216496475,1.0054532073252314,1.0043022442008263,1.0060072130112696,1.004896825583253,1.0147322033244224,1.0231360727071153,1.0131282432343374,1.0174262742288371,1.0062176320862746,1.018764688253055
91,455,7.583333333333333,0.8666666666666666,0.3799999999999999,1960.7999999999995,1.0000044119474065,1.037455815729668,1.0114101553382957,650,rg60,0,0,0,41.99041615982918,optimization,0.0,0.0,0,no action needed,False,1.0000264719958227,1.0000044119474065,1.037455815729668,1.016567698525079,1.0028257142686265,1.0061533624983234,1.005088790338788,1.0039520175871999,1.0061533590610128,1.0050424824694677,1.0166813263026493,1.0249715846493397,1.0132335535852937,1.017518876242349,1.006379207246878,1.020507812964826
92,460,7.666666666666667,0.8733333333333334,0.4000000000000001,2064.0000000000005,1.0000043427970389,1.0374569710936201,1.011780928437838,650,rg60,0,0,0,43.57504762833766,optimization,0.0,0.0,0,no action needed,False,1.0000265370036294,1.0000043427970389,1.0374569710936201,1.016706411979038,1.0030275674305476,1.0062988700464708,1.0047363973387706,1.0036138922593192,1.0062988666569213,1.005187456190764,1.0186488069956088,1.0267641454765322,1.013336326975675,1.0176085617024222,1.0065405287410216,1.0222391723180273
93,465,7.75,0.88,0.42,2167.2,1.0000042303115995,1.0374580638507658,1.0121500471874638,650,rg60,0,0,0,45.38999880409237,optimization,0.0,0.0,0,no action needed,False,1.0000265690667498,1.0000042303115995,1.0374580638507658,1.0168423342733204,1.003225670449002,1.0064437645888706,1.004395909234676,1.003287748195759,1.006443761246956,1.0053317728698241,1.020634254786712,1.0285142915800123,1.013436587656468,1.0176953532975401,1.0067016224141636,1.023958821177
94,470,7.833333333333333,0.8866666666666666,0.43999999999999995,2270.3999999999996,1.0000040747773948,1.0374590944142101,1.0125175370727213,650,rg60,0,0,0,47.43393338876358,optimization,0.0,0.0,0,no action needed,False,1.0000265684028264,1.0000040747773948,1.0374590944142101,1.0169755003106482,1.0034200823834223,1.0065880901993254,1.0040672255009109,1.002973484048101,1.006588086904928,1.0054754787990101,1.0226373394839272,1.030222543567305,1.0135343714012406,1.017779281888097,1.006862532898317,1.0256668381838743
95,475,7.916666666666667,0.8933333333333334,0.4600000000000001,2373.6000000000004,1.0000038764603736,1.0374600631677682,1.0128834225401864,650,rg60,0,0,0,49.70562194406406,optimization,0.0,0.0,0,no action needed,False,1.000026535214043,1.0000038764603736,1.0374600631677682,1.0171059429637461,1.0036108595800701,1.0067318900697726,1.0037502526883915,1.0026710055372077,1.0067318868227844,1.0056186192998664,1.02465774858322,1.031889391799261,1.0136297120060729,1.0178603762699856,1.0070233042296526,1.0273632959507681
96,480,8.0,0.9,0.48,2476.7999999999997,1.0000036356064588,1.0374609704646531,1.0132477257000256,650,rg60,0,0,0,52.203931644414595,optimization,0.0,0.0,0,no action needed,False,1.0000264696872045,1.0000036356064588,1.0374609704646531,1.0172336928818233,1.0037980555291262,1.0068752057779988,1.0034449054441263,1.0023802264688892,1.0068752025783205,1.005761237991326,1.0266951805648967,1.0335152904899454,1.0137226409436428,1.017938662980893,1.0071839790979986,1.0290482546931052
97,485,8.083333333333334,0.9033333333333334,0.49666666666666676,2562.8000000000006,1.0000038562258158,1.0374624215609236,1.0136822215413048,650,rg60,0,0,0,54.31266788090479,optimization,0.0,0.0,0,no action needed,False,1.0000267432400916,1.0000038562258158,1.0374624215609236,1.0174417499701434,1.0041020343807425,1.007160889087744,1.0033128576566814,1.0022643616397722,1.0071608859406729,1.0060543437205098,1.0287087072496328,1.0350305133587185,1.013920284888006,1.0180996579372432,1.0074844259926257,1.0306818118115535
98,490,8.166666666666666,0.9066666666666666,0.5133333333333332,2648.7999999999993,1.0000040447713863,1.037463826332007,1.0141152655213457,650,rg60,0,0,0,56.593168321801826,optimization,0.0,0.0,0,no action needed,False,1.0000269924111282,1.0000040447713863,1.037463826332007,1.0176476027745072,1.0044031713548645,1.0074458905268,1.003188965730705,1.0021566995113722,1.0074458874322294,1.0063467287388796,1.030733120727006,1.0365162067793225,1.0141158910486696,1.0182583717231102,1.0077844606525572,1.0323063878269871
99,495,8.25,0.91,0.53,2734.8,1.0000042013632724,1.0379726225174646,1.0145468659164627,650,652,0,0,0,59.04475946028233,optimization,0.0,0.0,0,no action needed,False,1.0000272172914053,1.0000042013632724,1.0374651849487053,1.0178512654829706,1.0047014919397421,1.007730230407823,1.003073177194041,1.0020571870831032,1.007730227365651,1.0066384140958573,1.0327682348488225,1.0379726225174646,1.014309473748755,1.0184148161308348,1.008084104401205,1.0339220058437517
100,500,8.333333333333334,0.9133333333333334,0.5466666666666667,2820.8,1.0000041538299396,1.0353829357187594,1.013221188512428,650,rg60,0,0,0,62.31644280998925,optimization,0.0,0.0,0,no action needed,False,1.0000272904733298,1.0000041538299396,1.0353829357187594,1.0159347135223593,1.0028689628188623,1.0058644902782057,1.0029593831274317,1.0019600935260415,1.0058644872892675,1.0047711855533055,1.0352211839582277,1.0330912042816673,1.0123669312482224,1.0164448460027644,1.0062379027141943,1.032539251856272
101,505,8.416666666666666,0.9166666666666666,0.5633333333333331,2906.799999999999,1.0000042380368137,1.0372954730883077,1.0136526334971359,650,611,0,0,0,65.15813003680623,optimization,0.0,0.0,0,no action needed,False,1.0000274603383148,1.0000042380368137,1.035384185673434,1.0161346752939708,1.0031631793363218,1.0061494342701842,1.002861372738208,1.0018784676423074,1.0061494313338895,1.005063506820735,1.0372954730883077,1.0344913058736773,1.012557168895322,1.016597037786345,1.0065389142817958,1.0341462845445473
102,510,8.5,0.92,0.58,2992.7999999999997,1.0000042902822186,1.0393801760650456,1.0140826545503483,650,611,0,0,0,68.17132876709435,optimization,0.0,0.0,0,no action needed,False,1.0000276059062685,1.0000042902822186,1.0353853896996712,1.0163324668330016,1.0034546342939272,1.0064338077575536,1.0027715232971652,1.001805047245737,1.0064338048738153,1.0053552219032074,1.0393801760650456,1.035862243301767,1.0127454110549075,1.016746968663088,1.0068396359681169,1.0357442456600832
103,515,8.583333333333334,0.9216666666666667,0.5933333333333334,3061.6000000000004,1.0000045233542074,1.0411842320385212,1.0144869216096402,650,611,0,0,0,70.64694716310856,optimization,0.0,0.0,0,no action needed,False,1.0000278714850648,1.0000045233542074,1.0353866695045773,1.016539625803693,1.0037677405691532,1.0067384105268908,1.0027611460691137,1.0018096082451762,1.0067384076910368,1.0056692751666416,1.0411842320385212,1.0370227978872244,1.0129520426835994,1.0169119576059977,1.007157504276435,1.0371189328469081
104,520,8.666666666666666,0.9233333333333333,0.6066666666666666,3130.3999999999996,1.0000047420057863,1.042991304601672,1.014891251155085,650,611,0,0,0,73.23014529701526,optimization,0.0,0.0,0,no action needed,False,1.0000281261885633,1.0000047420057863,1.0353879295504227,1.0167473625094143,1.0040860755411134,1.0070439684711583,1.0027581007210773,1.001821514060274,1.0070439656831156,1.0059842568348538,1.042991304601672,1.0381646113193388,1.0131587406497224,1.017076868553242,1.007476500775405,1.038485951016201
105,525,8.75,0.925,0.62,3199.2,1.0000049393028598,1.0448045718641163,1.0152945172720949,650,611,0,0,0,75.92807690305904,optimization,0.0,0.0,0,no action needed,False,1.0000283646585555,1.0000049393028598,1.035389158907697,1.0169535591427479,1.0044024787681265,1.0073490083067749,1.0027602389751549,1.0018386294949146,1.0073490055664776,1.006298693003003,1.0448045718641163,1.0392874899950875,1.0133640024918071,1.0172401874727626,1.0077951601115984,1.0398467882918334
106,530,8.833333333333334,0.9266666666666667,0.6333333333333334,3268.0000000000005,1.0000051277489515,1.0466141930604518,1.0156981772667388,650,611,0,0,0,78.72945206266321,optimization,0.0,0.0,0,no action needed,False,1.0000285965182933,1.0000051277489515,1.0353903768647166,1.0171608122400502,1.0047194372766222,1.0076584128711565,1.0027714262829686,1.0018647966520324,1.0076584101793762,1.0066180725593759,1.0466141930604518,1.04039084293582,1.0135712424602252,1.017404535521932,1.008118342747864,1.0411962103479837
107,535,8.916666666666666,0.9283333333333333,0.6466666666666666,3336.7999999999997,1.0000053022277615,1.048424203649287,1.0161016121828184,650,611,0,0,0,81.63821041443965,optimization,0.0,0.0,0,no action needed,False,1.0000288178280887,1.0000053022277615,1.0353915755073837,1.0173680370960765,1.0050359235416126,1.0079701189684807,1.0027900016742164,1.0018983636168148,1.007970116325642,1.0069400792436252,1.048424203649287,1.0414750113022966,1.0137790269396807,1.01756881584693,1.0084439949955868,1.0425364061616105
108,540,9.0,0.93,0.66,3405.6000000000004,0.9984448952426823,1.0395066187134578,1.007747611185554,634,rg60,0,0,0,49.25464835209697,optimization,1.4207835913384095,0.012420226158229242,12,optimal,True,1.0000124089717939,0.9999867324074808,1.0395066187134578,1.0144247653391167,0.9984448952426823,1.0016234601392202,1.0081609183017708,1.0069624930363257,1.001623456339443,1.0002414087255518,1.0071856893067017,1.0092640536317627,1.0104937849849893,1.0157427418685883,1.0018764926152561,1.0084118593447173
109,545,9.083333333333334,0.9316666666666668,0.67,3457.2000000000003,0.9988674011980931,1.0395075646043366,1.0075937970063271,634,rg60,0,0,0,48.013600392544944,optimization,0.0,0.0,0,no action needed,True,1.000012768239553,0.9999871660178746,1.0395075646043366,1.0144753933648474,0.9988674011980931,1.0017814784540446,1.008357444628431,1.0070240666346209,1.0017814744017928,1.0003755969153338,1.0074716378550022,1.0063111773176276,1.0105644923762795,1.0157557144679674,1.0019700806230072,1.0072572950024234
110,550,9.166666666666666,0.9333333333333333,0.6799999999999999,3508.7999999999997,0.9988228855165123,1.0395087626399617,1.0082854418459286,634,rg60,0,0,0,49.802371286123396,optimization,14.72530598079538,0.16605298401571117,12,optimal,True,1.0000129339079828,0.9999872508284412,1.0395087626399617,1.0146838885066283,0.9988228855165123,1.0019271786454047,1.0078758453855148,1.0067060128800123,1.001927174931118,1.00055870200816,1.0095206639153531,1.0115953415432597,1.010726581072376,1.0159453876597642,1.0022007286328767,1.0105677314614914
111,555,9.25,0.935,0.69,3560.3999999999996,0.9993250301123365,1.0395101294215128,1.0081860662746112,634,rg60,0,0,0,48.29835654121327,optimization,0.0,0.0,0,no action needed,True,1.0000135187165948,0.9999879824911976,1.0395101294215128,1.0147920107234134,0.9993250301123365,1.0021967757387547,1.008136461120447,1.0068230841386892,1.0021967717571807,1.0008034490862576,1.0098888056677313,1.008580635983192,1.0108731025271471,1.016013835215219,1.002400463791415,1.009435003902689
112,560,9.333333333333334,0.9366666666666666,0.7000000000000001,3612.0000000000005,0.9992516345144146,1.0395111866471316,1.0088905573626186,634,rg60,0,0,0,50.60955134293303,optimization,17.047263341838633,0.1880697776478372,12,optimal,True,1.0000135937072658,0.9999879432846449,1.0395111866471316,1.0149890566948792,0.9992516345144146,1.0023219918953596,1.0076389931145489,1.0064987572740394,1.0023219882692296,1.0009677539526693,1.0120350625121786,1.0140254279727205,1.0110183710934075,1.0161920176096813,1.0026172535337934,1.0128578857259347
113,565,9.416666666666666,0.9383333333333332,0.71,3663.6,0.9997983186035798,1.0395127300445122,1.0087997971928706,634,rg60,0,0,0,48.86807700283849,optimization,0.0,0.0,0,no action needed,True,1.0000142677935313,0.9999887914349612,1.0395127300445122,1.0151191046047423,0.9997983186035798,1.0026306915400143,1.0079276816277862,1.0066351790813237,1.0026306876316056,1.0012505770346969,1.0124136734330236,1.0108764366934584,1.0111930166311043,1.0162803102444409,1.0028503421208679,1.0116749465662798
114,570,9.5,0.94,0.72,3715.2,0.9996305803191389,1.0395131598157843,1.0094354925799587,634,rg60,0,0,0,51.85473823676388,optimization,20.66268638824092,0.2434587066888933,12,optimal,True,1.0000139819728133,0.999988268994669,1.0395131598157843,1.0152400841755742,0.9996305803191389,1.0026086648068333,1.0074887952691873,1.0063794264265784,1.0026086612721197,1.001269031564399,1.014904700140536,1.0157919366613475,1.0112356852354232,1.0163821907548372,1.0029273059452117,1.0149854079248848
