step,time_min,time_h,load_multiplier,pv_multiplier,pv_generation_kw,v_min,v_max,v_mean,v_min_bus,v_max_bus,violating_buses_count,overvoltage_buses_count,undervoltage_buses_count,losses_kw,control_mode,total_q_dispatch_kvar,total_p_curtailment_kw,ders_controlled,overv_sourcebus,overv_650,overv_rg60,overv_633,overv_634,overv_671,overv_645,overv_646,overv_692,overv_675,overv_611,overv_652,overv_670,overv_632,overv_680,overv_684
61,305,5.083333333333333,0.53,0.0016666666666666607,8.59999999999997,0.9981522440791809,1.0333287100190747,1.0122928575821482,611,rg60,0,0,0,28.299510991364542,baseline,0,0,0,1.0000539817424883,1.0000425451394983,1.0333287100190747,1.0191843966702,1.008447093210294,1.0148254175282578,1.017897884218004,1.0168963352379223,1.0148254144324669,1.0144600222833648,0.9981522440791809,1.002766819891167,1.018293984779599,1.0205074685307916,1.014825431481442,1.0021779720706203
62,310,5.166666666666667,0.54,0.003333333333333339,17.20000000000003,0.9968100713343431,1.0333252444019312,1.0116913514079053,611,rg60,0,0,0,29.454888871870978,baseline,0,0,0,1.0000523206125214,1.0000404070267852,1.0333252444019312,1.018708356139143,1.007760622691487,1.0140725572202345,1.0174187935473555,1.0163988153706283,1.014072554063369,1.013671438184107,0.9968100713343431,1.0017977499358746,1.0177360806365476,1.0200573430292392,1.0140725711636638,1.001066697169256
63,315,5.25,0.55,0.005,25.8,0.9954656516744793,1.0333217718153973,1.0110888170644663,611,rg60,0,0,0,30.63953234318871,baseline,0,0,0,1.0000506556938829,1.0000382638990428,1.0333217718153973,1.0182314198673588,1.0070729392068658,1.0133183644787909,1.016939007413778,1.0159006180340138,1.013318361260737,1.012881441753328,0.9954656516744793,1.0008272062030412,1.017177126889419,1.0196063602138772,1.0133183784124489,0.9999535062150022
64,320,5.333333333333333,0.5599999999999999,0.006666666666666661,34.39999999999997,0.9941189667864528,1.0333182922235,1.0104852480375526,611,rg60,0,0,0,31.85356044160956,baseline,0,0,0,1.000048986967878,1.0000361157317519,1.0333182922235,1.017753582950265,1.0063840362004257,1.0125628315178006,1.0164585223417832,1.0154017397906623,1.0125628282384433,1.0120900246962623,0.9941189667864528,0.9998551781030454,1.0166171176093426,1.019154515375412,1.0125628454416704,0.998838384626145
65,325,5.416666666666667,0.5700000000000001,0.00833333333333334,43.000000000000036,0.9927700063460253,1.0333148055959265,1.0098806390805102,611,rg60,0,0,0,33.09708796937571,baseline,0,0,0,1.0000473144180184,1.0000339625030794,1.0333148055959265,1.0172748408265004,1.005693907451825,1.0118059511196336,1.0159773342791194,1.014902176628838,1.011805947778858,1.011297179289966,0.9927700063460253,0.998881658849598,1.0160560473008673,1.0187018041496527,1.0118059650336981,0.9977213237165574
66,330,5.5,0.58,0.01,51.6,0.9914187562798312,1.0333113119015476,1.009274984508395,611,rg60,0,0,0,34.370232230133944,baseline,0,0,0,1.0000456380274176,1.0000318041906755,1.0333113119015476,1.0167951890084486,1.0050025467990542,1.0110477162697828,1.0154954401152194,1.0144019254776568,1.0110477128674724,1.0105028980071638,0.9914187562798312,0.9979066387307912,1.0154939105785161,1.0182482222471518,1.0110477301740255,0.9966023114595658
67,335,5.583333333333333,0.5916666666666666,0.018333333333333306,94.59999999999985,0.9898396243539115,1.0333072272435262,1.0085671153742608,611,rg60,0,0,0,35.8931571013325,baseline,0,0,0,1.0000436775024169,1.000029279886014,1.0333072272435262,1.0162344772671201,1.0041944473097357,1.0101614531032845,1.0149323843004887,1.013817476148315,1.0101614496290436,1.0095744819496104,0.9898396243539115,0.9967672145234345,1.0148367758615657,1.0177179732085524,1.010161466996047,0.9952944367051089
68,340,5.666666666666667,0.6033333333333334,0.026666666666666693,137.60000000000014,0.9882571047920566,1.0333031325905975,1.0078577513838578,611,rg60,0,0,0,37.45675195403891,baseline,0,0,0,1.000041711563681,1.0000267484205345,1.0333031325905975,1.0156724774520236,1.003384601805179,1.0092732621367824,1.0143683082509338,1.0132320313293341,1.0092732585904434,1.0086440211603145,0.9882571047920566,0.9956257130928828,1.014178128606723,1.0171864914585291,1.009273276018041,0.9939837548736691
69,345,5.75,0.615,0.034999999999999996,180.6,0.9866714059104074,1.0332990281697985,1.0071469376470104,611,rg60,0,0,0,39.0612042347646,baseline,0,0,0,1.0000397403172672,1.000024209929899,1.0332990281697985,1.015109217890201,1.0025730502850991,1.0083831935937881,1.0138032541799116,1.0126456333247922,1.0083831899751903,1.0077115695997232,0.9866714059104074,0.9944821288529923,1.0135180038778286,1.0166538039822328,1.0083832074635193,0.992670364999515
70,350,5.833333333333333,0.6266666666666666,0.0433333333333333,223.59999999999982,0.9850825002795403,1.033294913926533,1.0064346642208766,611,rg60,0,0,0,40.70671106543496,baseline,0,0,0,1.0000377637339912,1.0000216643756,1.033294913926533,1.014544690910176,1.0017597823097466,1.0074912354459076,1.0132372163578305,1.0120582764681543,1.0074912317548874,1.0067771143828423,0.9850825002795403,0.9933364467658737,1.0128563924506027,1.0161199034355601,1.0074912493040875,0.9913542456326948
71,355,5.916666666666667,0.6383333333333334,0.051666666666666694,266.60000000000014,0.9903273001114281,1.0353742422738026,1.007988852672625,611,rg60,0,0,0,42.20264507773037,baseline,0,0,0,1.0000359184736436,1.0000192973775883,1.0353742422738026,1.0161397609778284,1.0031317390530352,1.0088181521543778,1.015930212703166,1.014726697127248,1.0088181483990135,1.0080701910783658,0.9903273001114281,0.992093638171035,1.0143737482158983,1.0177427113883335,1.0088181660334685,0.9934017192237683
72,360,6.0,0.65,0.06,309.59999999999997,0.9887491618262481,1.035370108192445,1.0072772027998749,611,rg60,0,0,0,43.92196994746429,baseline,0,0,0,1.000033935754571,1.0000167436078806,1.035370108192445,1.0155752364589261,1.0023185649019004,1.007926688561655,1.0153674014220162,1.0141425602345886,1.0079266847338884,1.0071362626792544,0.9887491618262481,0.9909382511814655,1.0137122742966946,1.0172088119640341,1.0079267024291918,0.9920858565532391
73,365,6.083333333333333,0.6633333333333333,0.07333333333333329,378.3999999999998,0.9869304356729399,1.035365360308015,1.0064599334566329,611,rg60,0,0,0,45.937709170490024,baseline,0,0,0,1.000031657821209,1.0000138093383892,1.035365360308015,1.0149269997354617,1.0013851311726654,1.0069029424905582,1.0147195177890262,1.013470333956652,1.0069029385796677,1.0060637080838373,0.9869304356729399,0.9896195225384669,1.0129526025108644,1.0165956932819822,1.006902956344831,0.9905753256815596
74,370,6.166666666666667,0.6766666666666667,0.08666666666666673,447.20000000000033,0.9851071652754888,1.0353605989438088,1.0056406477454671,611,rg60,0,0,0,48.00789299880713,baseline,0,0,0,1.0000293726071554,1.0000108654394033,1.0353605989438088,1.0142770285842877,1.0004493452777798,1.0058765952414668,1.0140702745530037,1.0127967810132403,1.0058765912472252,1.0049883936300614,0.9851071652754888,0.988297939758875,1.0121908922035239,1.0159809148051917,1.0058766090824431,0.9890609962645214
75,375,6.25,0.69,0.1,516.0,0.9832796305104159,1.0353558244181615,1.0048194081411954,611,rg60,0,0,0,50.13282225663888,baseline,0,0,0,1.0000270802607576,1.0000079121007202,1.0353558244181615,1.0136253626195926,0.9995112632233075,1.0048477171692083,1.013419728860471,1.0121219586852188,1.004847713091397,1.0039103949308175,0.9832796305104159,0.9869735021126126,1.0114271924024998,1.0153645142594636,1.0048477309968566,0.987543004617625
76,380,6.333333333333333,0.7033333333333333,0.11333333333333329,584.7999999999997,0.9814477901804872,1.035351036642527,1.0039961987488586,611,rg60,0,0,0,52.31281072557191,baseline,0,0,0,1.0000247807350802,1.000004949260487,1.035351036642527,1.0129719894691782,0.998570868273306,1.0038162887670101,1.0127678719145081,1.0114458582751338,1.0038162846054084,1.0028296911210837,0.9814477901804872,0.9856461834539438,1.01066148819503,1.0147464797882348,1.0038163025812985,0.9860213167190178
77,385,6.416666666666667,0.7166666666666667,0.1266666666666667,653.6000000000003,0.97961161232765,1.035346235534133,1.0031710049750502,611,rg60,0,0,0,54.54816837427739,baseline,0,0,0,1.0000224739854058,1.0000019768595392,1.035346235534133,1.0123168970309886,0.9976281439162614,1.0027822909358524,1.0121146942007488,1.0107684703726485,1.002782286690237,1.0017462617369801,0.97961161232765,0.9843159614072119,1.00989376500531,1.0141267998117929,1.0027823047367488,0.9844959050492968
78,390,6.5,0.73,0.14,722.4000000000001,0.9777885381941862,1.037424671034459,1.0041891310662305,611,rg60,0,0,0,56.59944840384855,baseline,0,0,0,1.00002024075142,0.9999991053626306,1.037424671034459,1.0138128271458664,0.9988738992854946,1.0039447488815771,1.0114224176883453,1.0100519185215164,1.0039447445643128,1.0028706709875281,0.9777885381941862,0.9896577098458672,1.0112896412955934,1.01565339481998,1.003944762696525,0.9863268059843837
79,395,6.583333333333333,0.7416666666666666,0.15666666666666662,808.3999999999997,0.9830852561936395,1.039503822756987,1.0057501719470792,611,rg60,0,0,0,58.36949689408377,baseline,0,0,0,1.0000183546124182,0.9999966845606529,1.039503822756987,1.0154110754628125,1.0002519556652822,1.0052786136701388,1.014127422088926,1.012732002427892,1.0052786092895694,1.0041714586104953,0.9830852561936395,0.9883909847779381,1.01281121049462,1.0172790654780977,1.005278627506006,0.9883876075577913
80,400,6.666666666666667,0.7533333333333334,0.1733333333333334,894.4000000000003,0.9814813643776283,1.0394995751608993,1.0050273737600335,611,rg60,0,0,0,60.44294764672994,baseline,0,0,0,1.0000163210880375,0.9999940637066628,1.0394995751608993,1.0148367474088629,0.999426022893173,1.0043725749003085,1.01355561986497,1.01213903892149,1.0043725704462418,1.0032221746161119,0.9814813643776283,0.9872231740530832,1.0121381870957755,1.0167357176451253,1.0043725887244286,0.9870522392577374
81,405,6.75,0.765,0.19,980.4,0.9798693712074449,1.0394953116092804,1.0043019776769797,611,rg60,0,0,0,62.55930722824727,baseline,0,0,0,1.0000142792799567,0.9999914319750342,1.0394953116092804,1.014260364465587,0.9985972999278623,1.0034632952029707,1.0129815782296712,1.0115438612329875,1.003463290675119,1.0022694472355487,0.9798693712074449,0.9860537260186913,1.011462706449829,1.016190401883638,1.0034633090153047,0.9857119684227487
82,410,6.833333333333333,0.7766666666666666,0.2066666666666666,1066.3999999999996,0.9782539858739716,1.0394910376071809,1.0035750335388993,611,rg60,0,0,0,64.7187681819729,baseline,0,0,0,1.0000122318375129,0.9999887927868354,1.0394910376071809,1.0136826426657704,0.9977667633114565,1.002552010704179,1.012406505660941,1.0109476784632865,1.0025520061023678,1.0013145930477387,0.9782539858739716,0.9848820164854221,1.0107856521858953,1.0156438046747451,1.002552024504702,0.9843687907103811
83,415,6.916666666666667,0.7883333333333334,0.22333333333333338,1152.4000000000003,0.976635181504188,1.0394867530958445,1.0028465309334575,611,rg60,0,0,0,66.92154990839809,baseline,0,0,0,1.0000101787291087,0.9999861461002552,1.0394867530958445,1.0131035736709528,0.9969344016391964,1.001638708331668,1.0118303954236891,1.0103504839463469,1.0016387036557224,1.0003575980191661,0.976635181504188,0.9837080311056867,1.0101070142805348,1.015095918042901,1.0016387221203547,0.9830226852697048
84,420,7.0,0.8,0.24,1238.3999999999999,0.9750129286808918,1.039482458014297,1.0021164589633844,611,rg60,0,0,0,69.1678764466895,baseline,0,0,0,1.0000081199221358,0.9999834918721913,1.039482458014297,1.0125231489606683,0.9961002032855709,1.0007233747434603,1.011253241017032,1.009752271250016,1.0007233699932032,0.9993984478306962,0.9750129286808918,0.9825317538598063,1.0094267824908243,1.0145467338345002,1.0007233885202853,0.9816736291385721
85,425,7.083333333333333,0.81,0.2599999999999999,1341.5999999999995,1.0000074446190856,1.0374533127589387,1.0101579972836516,650,rg60,0,0,0,35.54173923464633,baseline,0,0,0,1.0000281309058583,1.0000074446190856,1.0374533127589387,1.0164702819353095,1.0026831549960564,1.0065332910483884,1.0082972868504645,1.007106671131924,1.0065332874231523,1.0054854392521446,1.0075604208264426,1.0148224647774962,1.0134967791433886,1.0176701353675066,1.006672387381794,1.0117074681204727
86,430,7.166666666666667,0.8200000000000001,0.2800000000000001,1444.8000000000004,1.000006922945928,1.0374536850598632,1.0103364069291354,650,rg60,0,0,0,36.1347537944792,baseline,0,0,0,1.0000278401382354,1.000006922945928,1.0374536850598632,1.0164661243655049,1.0026771512057027,1.0064283277864725,1.0077049999629044,1.0065221424424096,1.0064283241893979,1.0053680141283334,1.0089571946317475,1.0165674434026195,1.0134270732196131,1.0176262176385873,1.0065809223922637,1.0131401273565834
87,435,7.25,0.8300000000000001,0.3,1548.0,1.0000063617656474,1.0374540000648134,1.0105135627289654,650,rg60,0,0,0,36.942378741063855,baseline,0,0,0,1.0000275193154302,1.0000063617656474,1.0374540000648134,1.0164597111230096,1.0026679700222434,1.00632341160674,1.0071242943792378,1.0059492776789418,1.0063234080377672,1.0052506331920001,1.0103711264051514,1.0182721179918046,1.0133554756029026,1.0175799543382522,1.0064898813283252,1.014561860811181
88,440,7.333333333333333,0.84,0.31999999999999995,1651.1999999999998,1.000005760271954,1.037454256848845,1.0106894856708284,650,rg60,0,0,0,37.96301958001998,baseline,0,0,0,1.0000271678463206,1.000005760271954,1.037454256848845,1.016450896804563,1.0026553715184567,1.0062182344691073,1.0065555202199366,1.0053884327183238,1.0062182309281393,1.0051329525702857,1.0118051722175108,1.0199347070206826,1.0132817864868586,1.0175311929762383,1.0063989665488153,1.015973121287217
89,445,7.416666666666667,0.8500000000000001,0.3400000000000001,1754.4000000000003,1.0000051187765093,1.0374544558625571,1.0108641998480064,650,rg60,0,0,0,39.1951978293794,baseline,0,0,0,1.0000267859678988,1.0000051187765093,1.0374544558625571,1.016439715026858,1.0026394113777288,1.0061128313572445,1.0059985571023584,1.0048394866317172,1.0061128278441938,1.005015009288236,1.0132589795437974,1.0215557952750058,1.013206039110101,1.0174799640371606,1.0063082124995364,1.017374007867196
90,450,7.5,0.86,0.36,1857.6,1.0000044375686978,1.0374545975226817,1.0110377270739885,650,rg60,0,0,0,40.637542467273704,baseline,0,0,0,1.0000263739000703,1.0000044375686978,1.0374545975226817,1.0164261969872461,1.0026201421741499,1.006007235489015,1.0054532914890502,1.0043023253260506,1.0060072320038025,1.0048968385093497,1.0147322062970536,1.023135935080543,1.0131282641998087,1.0174262955603934,1.0062176521351056,1.0187646089408005
91,455,7.583333333333333,0.8666666666666666,0.3799999999999999,1960.7999999999995,1.0000044076213335,1.0374558094192337,1.0114087698722343,650,rg60,0,0,0,41.99044499936107,baseline,0,0,0,1.0000264687076112,1.0000044076213335,1.0374558094192337,1.0165670142657117,1.0028252989797257,1.006151711124602,1.0050884657310244,1.0039516793918648,1.0061517076870634,1.0050406540295909,1.0166766587413194,1.02496842648038,1.0132324775713017,1.0175181058842284,1.0063775777711184,1.0205038545496399
92,460,7.666666666666667,0.8733333333333334,0.4000000000000001,2064.0000000000005,1.0000043386517965,1.0374569651531333,1.0117796692617662,650,rg60,0,0,0,43.57507575645775,baseline,0,0,0,1.0000265338629095,1.0000043386517965,1.0374569651531333,1.0167057880414514,1.0030272490600725,1.006297318106568,1.00473609006551,1.0036135753437658,1.0062973147168097,1.005185737160675,1.0186447895305972,1.0267612050270079,1.013335318221652,1.0176078423535333,1.0065390028477512,1.0222356400450274
93,465,7.75,0.88,0.42,2167.2,1.000004226331361,1.0374580582772186,1.0121489225948161,650,rg60,0,0,0,45.39002661303477,baseline,0,0,0,1.0000265660633765,1.000004226331361,1.0374580582772186,1.016841773196479,1.0032254522021655,1.006442314490905,1.0043956165378956,1.0032874498104625,1.0064423111488001,1.005330164269539,1.0206309215050515,1.0285116181444383,1.013435647624564,1.017694686266324,1.0067002033543344,1.0239557522941407
94,470,7.833333333333333,0.8866666666666666,0.43999999999999995,2270.3999999999996,1.000004070943666,1.0374590892032602,1.0125165566827095,650,rg60,0,0,0,47.43396119121912,baseline,0,0,0,1.0000265655248637,1.000004070943666,1.0374590892032602,1.0169750047643162,1.0034199680642955,1.006586744968733,1.0040669446058197,1.0029732013704105,1.0065867416741638,1.0054739823012104,1.022634734484374,1.0302201887015225,1.0135335016835152,1.0177786684571053,1.0068612246248954,1.0256642755511982
95,475,7.916666666666667,0.8933333333333334,0.4600000000000001,2373.6000000000004,1.0000038727517762,1.0374600583132736,1.0128825972710782,650,rg60,0,0,0,49.70564990903544,baseline,0,0,0,1.0000265324475845,1.0000038727517762,1.0374600583132736,1.0171055157474653,1.0036108535684067,1.006730653433326,1.0037499812570023,1.0026707361256637,1.006730650186185,1.0056172373227523,1.0246559262985453,1.031887407843624,1.0136289143553243,1.0178598177053708,1.007022111479956,1.027361287500993
96,480,8.0,0.9,0.48,2476.7999999999997,1.0000036319980798,1.0374609659575331,1.013247067598382,650,rg60,0,0,0,52.2039597333095,baseline,0,0,0,1.0000264670158607,1.0000036319980798,1.0374609659575331,1.0172333368244768,1.0037981626209258,1.0068740820672406,1.0034446418776002,1.002379968565935,1.006874078867429,1.0057599735968086,1.026694205563772,1.0335137290802348,1.0137219171790985,1.0179381604464577,1.0071829072956369,1.0290468526170222
97,485,8.083333333333334,0.9033333333333334,0.49666666666666676,2562.8000000000006,1.000003849694392,1.0374624127281853,1.0136809181122741,650,rg60,0,0,0,54.31270808717598,baseline,0,0,0,1.000026738338081,1.000003849694392,1.0374624127281853,1.0174407709967885,1.0041011183031077,1.0071587972444596,1.0033116750188646,1.002263199742588,1.0071587940971944,1.0060520597370437,1.0287065989113517,1.0350290375705709,1.013918841232715,1.0180985774824318,1.0074823931494454,1.0306798255491691
98,490,8.166666666666666,0.9066666666666666,0.5133333333333332,2648.7999999999993,1.0000040383390114,1.0374638178573805,1.014114137959572,650,rg60,0,0,0,56.593207198110406,baseline,0,0,0,1.0000269876044812,1.0000040383390114,1.0374638178573805,1.0176466979189431,1.00440236527182,1.0074439228027154,1.0031878011336919,1.0021555589342734,1.0074439197079703,1.0063445734210201,1.0307318886617243,1.0365151697301376,1.0141145272885825,1.0182573511754887,1.007782560161202,1.0323050273447074
99,495,8.25,0.91,0.53,2734.8,1.0000041950050453,1.0379720595930484,1.014545924522605,650,652,0,0,0,59.0447962685123,baseline,0,0,0,1.0000272125632497,1.0000041950050453,1.0374651768179777,1.0178504367086918,1.0047007997722732,1.0077283910899382,1.0030720307576135,1.0020560677635273,1.007728388047612,1.0066363909765343,1.0327679398247578,1.0379720595930484,1.0143081912983445,1.0184138560955696,1.0080823414597722,1.0339213145877233
100,500,8.333333333333334,0.9133333333333334,0.5466666666666667,2820.8,1.0000041530121717,1.0353829343379928,1.013220399189796,650,rg60,0,0,0,62.3164551477202,baseline,0,0,0,1.0000272898367593,1.0000041530121717,1.0353829343379928,1.0159344443436498,1.002868762547273,1.0058638772650466,1.0029588874228772,1.0019595587203218,1.0058638742759891,1.0047704672217073,1.0352158328224992,1.0330913296630304,1.012366536050213,1.016444568292988,1.0062372814596838,1.0325365897645318
101,505,8.416666666666666,0.9166666666666666,0.5633333333333331,2906.799999999999,1.0000042317666626,1.037296198709353,1.0136519215977366,650,611,0,0,0,65.15816754265906,baseline,0,0,0,1.0000274557002389,1.0000042317666626,1.0353841779408246,1.0161339481640939,1.0031626407395196,1.006147789733491,1.0028602676028333,1.0018773979643534,1.0061477867970796,1.0050616944834727,1.037296198709353,1.0344912773605328,1.0125560041290935,1.0165961620633472,1.006537355692264,1.0341463567166285
102,510,8.5,0.92,0.58,2992.7999999999997,1.000004284002948,1.039381977396428,1.0140821489096588,650,611,0,0,0,68.17136178643418,baseline,0,0,0,1.0000276012879314,1.000004284002948,1.035385382237906,1.0163318171986473,1.0034542145604137,1.006432299289759,1.0027704436610372,1.0018040055951887,1.0064322964059258,1.0053535474894502,1.039381977396428,1.0358627384725967,1.0127443278381942,1.016746151875335,1.0068382247410883,1.0357450705016915
103,515,8.583333333333334,0.9216666666666667,0.5933333333333334,3061.6000000000004,1.000004515992843,1.041186184303402,1.0144862525085792,650,611,0,0,0,70.6469662617972,baseline,0,0,0,1.000027866036397,1.000004515992843,1.035386660407002,1.0165386895608444,1.0037666005146708,1.006736611909884,1.0027595608308786,1.0018080865431696,1.0067366090739414,1.0056673197518595,1.041186184303402,1.0370238151391555,1.0129507088127323,1.0169109157146254,1.0071558000934506,1.0371200954524125
104,520,8.666666666666666,0.9233333333333333,0.6066666666666666,3130.3999999999996,1.0000047345337977,1.0429941481525213,1.0148907626980974,650,611,0,0,0,73.23015526954973,baseline,0,0,0,1.0000281206832786,1.0000047345337977,1.035387920588031,1.0167464947582596,1.0040851130411352,1.007042256563738,1.0027564607198263,1.0018199514818753,1.0070422537756287,1.0059823931535374,1.0429941481525213,1.0381662818076451,1.013157460736473,1.017075870131246,1.0074748932864597,1.0384878497561036
105,525,8.75,0.925,0.62,3199.2,1.0000049317963975,1.044808312745355,1.0152942048081584,650,611,0,0,0,75.92807678403634,baseline,0,0,0,1.0000283591503656,1.0000049317963975,1.0353891501437669,1.016952757050422,1.0044016145392125,1.007347416830888,1.0027586270218753,1.0018370970935577,1.0073474140905425,1.006296951085828,1.044808312745355,1.0392896104863927,1.0133627930515612,1.017239239253546,1.007793682884926,1.0398493197058944
106,530,8.833333333333334,0.9266666666666667,0.6333333333333334,3268.0000000000005,1.0000051206432274,1.046617938801777,1.0156981100235778,650,611,0,0,0,78.72944526936944,baseline,0,0,0,1.0000285913499274,1.0000051206432274,1.0353903690561417,1.0171602052764488,1.00471887586436,1.0076571436285042,1.0027698085149133,1.0018632813710628,1.0076571409367694,1.0066167128179564,1.046617938801777,1.0403940855420268,1.0135702502747508,1.017403756951983,1.0081171974834036,1.0411992818639944
107,535,8.916666666666666,0.9283333333333333,0.6466666666666666,3336.7999999999997,1.0000052949725784,1.0484286494696096,1.0161017315324492,650,611,0,0,0,81.63818892897194,baseline,0,0,0,1.0000288125751169,1.0000052949725784,1.0353915677936334,1.0173675021209756,1.0050355111553702,1.0079689602771345,1.0027882886517263,1.0018967676013757,1.0079689576343798,1.0069388470793663,1.0484286494696096,1.0414791474779896,1.0137780997183008,1.017568086446429,1.0084429716231094,1.0425402399220873
108,540,9.0,0.93,0.66,3405.6000000000004,1.0000054473883766,1.0502149190417518,1.016500639817635,650,611,1,1,0,84.66383543658281,baseline,0,0,0,1.000029016665377,1.0000054473883766,1.0353927298908354,1.0175719945627537,1.0053488133277078,1.0082778224912732,1.0028085723954128,1.0019319599095322,1.0082778198973006,1.007258058956974,1.0502149190417518,1.042550208480412,1.0139830665703389,1.0177297792130384,1.0087658174738847,1.0438642108171934
109,545,9.083333333333334,0.9316666666666668,0.67,3457.2000000000003,1.0000054513556618,1.05150034554285,1.0167741976660487,650,611,1,1,0,87.01838969547222,baseline,0,0,0,1.0000290847829965,1.0000054513556618,1.0353934304809689,1.0177040138203937,1.0055538944226035,1.0084755007119575,1.0028008143413487,1.0019348014012797,1.0084754981523087,1.0074618725919973,1.05150034554285,1.0433209744555103,1.0141112537136678,1.0178303645451188,1.0089743404740217,1.0448155218640967
110,550,9.166666666666666,0.9333333333333333,0.6799999999999999,3508.7999999999997,1.0000054485928522,1.0527821894404916,1.017046268742586,650,611,1,1,0,89.43438557917972,baseline,0,0,0,1.0000291475115561,1.0000054485928522,1.035394118548984,1.0178352950269358,1.0057578776287672,1.0086731312131834,1.0027969520757183,1.0019414806911473,1.008673128687675,1.007665662708573,1.0527821894404916,1.044076056863361,1.0142389707471102,1.0179303654634433,1.0091827899773824,1.0457576847041947
111,555,9.25,0.935,0.69,3560.3999999999996,1.000005434317378,1.0540672951382848,1.0173177798566344,650,611,1,1,0,91.91169142179953,baseline,0,0,0,1.0000292014863061,1.000005434317378,1.0353947900506748,1.017965768427654,1.0059608702313347,1.008870518047461,1.002795921283353,1.0019510046478892,1.0088705155560702,1.0078691974038232,1.0540672951382848,1.0448209317471666,1.0143659343105604,1.0180295226708622,1.0093910998519926,1.0466964725353398
112,560,9.333333333333334,0.9366666666666666,0.7000000000000001,3612.0000000000005,1.0000054085412347,1.0553556462310025,1.0175887333997833,650,611,1,1,0,94.45025769403664,baseline,0,0,0,1.0000292467163336,1.0000054085412347,1.0353954450028509,1.0180954364650068,1.006162877078782,1.009067667173106,1.0027977212079815,1.0019633723687056,1.0090676647158106,1.0080724829029777,1.0553556462310025,1.0455556191105275,1.0144921471981456,1.0181278379307344,1.0095992766051334,1.0476318851482023
113,565,9.416666666666666,0.9383333333333332,0.71,3663.6,1.0000053712741448,1.0566472271098584,1.0178591317413108,650,611,1,1,0,97.05004512644597,baseline,0,0,0,1.0000292832089788,1.0000053712741448,1.035396083418822,1.0182243013245256,1.0063639027135156,1.0092645843809156,1.002802350825271,1.0019785826778902,1.009264581957695,1.0082755252532627,1.0566472271098584,1.0462801394462036,1.0146176119417665,1.0182253127455043,1.0098073266012488,1.0485639229813724
114,570,9.5,0.94,0.72,3715.2,1.000005300715012,1.0578739993481687,1.018116893684988,650,611,1,1,0,99.71283445663518,baseline,0,0,0,1.000029293584967,1.000005300715012,1.0353966649979511,1.0183455509829393,1.006553130581824,1.0094492762560854,1.0027979227499286,1.0019846746148078,1.0094492738645868,1.0084646161269286,1.0578739993481687,1.0470035079871332,1.0147344082918166,1.018315927519483,1.010003035381205,1.0494637159569697
115,575,9.583333333333334,0.94,0.725,3741.0,1.000005400659728,1.058587565845983,1.0182909907491382,650,611,2,2,0,101.05552016910737,baseline,0,0,0,1.0000294047682743,1.000005400659728,1.0353971855493873,1.018440018460381,1.0066959667522617,1.0095972314484063,1.0028319637957042,1.0020255386740824,1.009597229076902,1.0086167999761022,1.058587565845983,1.0474477199783965,1.0148328546630536,1.0183930812328166,1.0101567544399364,1.0500011366647968
116,580,9.666666666666666,0.94,0.73,3766.7999999999997,1.0000055011288866,1.0592948178400006,1.0184633664836373,650,611,2,2,0,102.41528420920318,baseline,0,0,0,1.000029516067781,1.0000055011288866,1.0353977038999786,1.0185339454118107,1.0068374446294388,1.009744680235848,1.0028680861899324,1.0020684505067181,1.0097446778842276,1.0087686015837718,1.0592948178400006,1.0478798871313144,1.0149309410998282,1.018469930559875,1.0103098516912004,1.0505298278775848
117,585,9.75,0.94,0.735,3792.6,1.0000055984568503,1.0600027872349018,1.0186355561140399,650,611,2,2,0,103.79182504981559,baseline,0,0,0,1.0000296249791727,1.0000055984568503,1.035398217733097,1.0186276314467453,1.0069786534804714,1.0098920099590558,1.0029048912569931,1.002112048022755,1.0098920076273064,1.008920275845471,1.0600027872349018,1.048309402808074,1.0150287902604926,1.0185465278571235,1.0104628555777466,1.0510575752783802
118,590,9.833333333333334,0.94,0.74,3818.4,1.0000056915587254,1.0607099415768038,1.0188072844961527,650,611,2,2,0,105.18523768792213,baseline,0,0,0,1.000029730661345,1.0000056915587254,1.0353987252946582,1.0187208560583847,1.0071193808035257,1.0100389305559236,1.0029417266851948,1.0021556784964925,1.010038928244035,1.0090715334746625,1.0607099415768038,1.0487371448995644,1.0151261059953696,1.0186226504169265,1.0106154766981572,1.051584050518675
119,595,9.916666666666666,0.94,0.745,3844.2,1.0000057820432309,1.0614049083627435,1.0189760794272495,650,611,2,2,0,106.59713447967239,baseline,0,0,0,1.000029833981268,1.0000057820432309,1.035399225120111,1.0188126957239794,1.0072577330185393,1.0101841867449266,1.0029787069777718,1.0021994137105643,1.0101841844527721,1.0092212593686816,1.0614049083627435,1.0491539505088305,1.0152219877983282,1.0186976653401938,1.0107662979984546,1.0520994396855976
120,600,10.0,0.94,0.75,3870.0,1.0000058648819221,1.0621069684636657,1.0191461957187704,650,611,2,2,0,108.02535015632483,baseline,0,0,0,1.0000299317758028,1.0000058648819221,1.0353997169427018,1.0189045248056738,1.007396921251741,1.010329642699817,1.003014501501514,1.0022420086064239,1.010329640427498,1.0093710456993559,1.0621069684636657,1.0495788334215925,1.0153176375731536,1.0187723906022594,1.0109174975306272,1.052622005316579
